id;loopable;mae
721488681836849;0;0.14271846357758608
721512456179944;0;0.17609983466599455
721523832124775;0;0.3622387547291377
721525221451471;0;0.6383744680285514
721551521916499;0;0.50930132456064
721561106728670;0;0.16779600606356151
721565640806944;0;0.49423799858219036
721600727231134;0;0.15118499059591356
721624067109773;0;0.48329768183925753
721636579409397;0;0.13295066893457144
721746314406984;0;0.19790823716573705
721788841463128;0;0.2035601023293913
721821906170703;0;0.6792275550529661
721849365016089;0;0.8451161714851546
721885718576421;0;0.28084205940440765
721929443446523;0;0.6091138025762756
721964673390145;0;0.4047430333194577
721968632173912;0;0.3880946375582689
722007464308690;0;0.4963430559920944
722076544800090;0;0.8667162250101569
722107056353871;0;0.7107785133471313
722117753885542;0;0.6081603399104566
722155003617221;0;0.12630374042721645
722155285335623;0;0.406452236803051
722187515518473;0;0.5799680976781653
722195310218477;0;0.6428798327109504
722231966278720;0;0.5711002779877334
722308046810148;0;0.28472437255158384
722341037246261;0;0.6181268840549707
722343060454783;0;0.3974959870893947
722413929959419;0;0.48761208945535095
722417714626306;0;0.5311062593778495
722442631507452;0;0.12356360822871082
722493411508937;0;0.4674233917237799
722524536267876;0;0.4682222647152678
722529680890015;0;0.5123653438517792
722563232314694;0;0.18374534137421258
722564149824989;0;0.49497706274933895
722604348873806;0;0.5576328515868624
722642859307575;0;0.24254856671002653
722671193315043;0;0.08314323045372067
722673494386975;0;0.21648137035225143
722676652171921;0;0.31941781035633254
722713886844792;0;0.07608856600365846
722754722700520;0;0.26498658979842443
722788133912558;0;0.45855199337420927
722864701200928;0;0.27073637417345264
722897570106655;0;0.750102351847358
722897656544551;0;0.4409241295278818
722934287051838;0;0.1352775405425443
722967989239942;0;0.21059183945019333
723032766591851;0;0.16470097268926215
723116373108071;0;0.999733261579933
723154487847844;0;0.020112751101297267
723197884944838;0;0.2815584290422537
723309761082170;0;0.4941975067364608
723347215758875;0;0.2765123923645952
723378458952371;0;0.002298461104436631
723419095877288;0;0.053643906367882695
723478243453183;0;0.551746422892194
723526612041492;0;0.12689096779093192
723565177780529;0;0.31763410487432825
723604311112889;0;0.4989322493942783
723638286965068;0;0.5371491683588346
723667435654016;0;0.16136059372827952
723676087464663;0;0.24745379771674947
723712049602057;0;0.49570626328205286
723751165053277;0;0.5332105493190031
723787241458193;0;0.24855845821791195
723823589672470;0;0.3537480864349541
723865386379488;0;0.587915655687572
723890473625305;0;0.15767152426752865
723934468800672;0;0.3160087588246354
723972966178835;0;0.2548735761037271
723973534073749;0;0.4772880475739693
723974839097470;0;0.5812580577966402
724120913354060;0;0.10998866534122875
724187887467238;0;0.4005903963640285
724195687369857;0;0.07491160327103864
724223738577224;0;0.2285428885402244
724234889443516;0;0.28130293118098076
724271968212853;0;0.3331824874014458
724455073114184;0;0.2856026078392897
724455909935297;0;0.07004044608282745
724518252501693;0;0.07784326552658628
724523950591189;0;0.4337928320531328
724528394561965;0;0.0006883476675672149
724570827218175;0;0.07971244088552612
724630104197988;0;0.11966374968467826
724634316410829;0;0.17576293730992223
724667239084171;0;0.10647110241439353
724676810492200;0;0.34203687683366896
724680512794273;0;0.10195540507078135
724682588190413;0;0.28968781049308695
724830174067032;0;0.6711409374534627
724900403968857;0;0.16567617039311822
724931217295673;0;0.2452300776367013
724967705315328;0;0.17416104720127634
724981371722595;0;0.12903486443523432
725014186564578;0;0.1731843852821858
725055565199316;0;0.11072068524924784
725083219439288;0;0.11098850688641393
725199610317899;0;0.07584041329810681
725227138546716;0;0.3619738138064836
725227496420683;0;0.0752904788337402
725237456410827;0;0.3146071361670837
725268525111217;0;0.5158720186432135
725305888476253;0;0.7553619635291142
725342521698497;0;0.3112740828356432
725456158144961;0;0.257915924581725
725458878955993;0;0.27393622845316856
725492953655756;0;0.35349698453177303
725530294841309;0;0.21445859778228973
725598123437406;0;0.362397631931408
725606681924762;0;0.397467576140147
725646484513282;0;0.2135823331362696
725704073417446;0;0.4324214279040824
725718170424102;0;0.28996721394334163
725787485503758;0;0.18243743527370135
725867611803359;0;0.18089646091048953
725904742979690;0;0.1694033995618196
725930784533260;0;0.2740580661561676
725945569099607;0;0.1607072168581091
725969832279179;0;0.4019482138813739
726010491183094;0;0.18474203483081036
726042054855388;0;0.5698171739474387
726081450372869;0;0.21907922646168296
726149935981933;0;0.4684416757941618
726156228579195;0;0.1939126272800054
726156438907599;0;0.14336916602060593
726156596287535;0;0.3247072652963851
726165827990074;0;0.20164492243950402
726195819877553;0;0.1859168693556249
726196525086446;0;0.15581805820463565
726199673944659;0;0.20443994471142932
726200198009510;0;0.5772581901118826
726234297575211;0;0.6089851049651337
726236396715722;0;0.16144203495004697
726246580794964;0;0.2322115296007691
726272010913379;0;0.21098131961690078
726272875377882;0;0.36820767371555607
726280752100863;0;0.5810082768334589
726346017946168;0;0.21707934641604817
726346415554014;0;0.2147188730658822
726373341629261;0;0.4696315671003303
726417366961267;0;0.11980019741161682
726451943508646;0;0.35363921547134686
726488469963646;0;0.3706357246869646
726495819201736;0;0.33045742009686097
726524295904872;0;0.8291893177878997
726532662827475;0;0.4524572358208172
726567794322807;0;0.5477973978627871
726722940458403;0;0.17354964403578113
726975599104926;0;0.6482057491920723
726975907396752;0;0.09157987590931008
727011175588641;0;0.8863214761897449
727077826989972;0;0.14126073802193545
727089150434694;0;0.27071037124943353
727154582692353;0;0.3086937462246005
727193538193788;0;0.36291341584864084
727240219123358;0;0.35499294493690886
727275530965809;0;0.10282576053123665
727301608595431;0;0.0802022937799843
727464753300203;0;0.23380544579386217
727489739904524;0;0.19927285777797374
727559224308647;0;0.6390845582497239
727604155950047;0;0.14126073802193545
727709743509093;0;0.6754227077243168
727790680978705;0;0.17782469250582092
727793933283125;0;0.07928896568067269
727871652883962;0;0.28789632133189125
727876893185735;0;0.34346941459346214
727903297028600;0;0.980767686296053
727907887245538;0;0.16842379003804916
728010821287820;0;0.6329852525244335
728057151113878;0;0.3671139924653546
728092574618340;0;0.41683466039616707
728127982830785;0;0.19678574631694923
728165153712487;0;0.3518537451230847
728266350950513;0;0.0713945755227136
728266826461700;0;0.06884238429538228
728310518335201;0;0.4531161876823718
728313939958224;0;0.575012140632482
728352489458588;0;0.21186214284082172
728487692971344;0;0.21338155370320924
728525684115879;0;0.5121883231328416
728566977303000;0;0.3864078488774673
728572021836036;0;0.3533425298837349
728648666391054;0;0.3628001237701328
728648822189302;0;0.44301559638114646
728683058647857;0;0.3707602595116838
728686315502680;0;0.16492047619852115
728798370295986;0;0.3552285267929167
728798677148328;0;0.38603467661399293
728826126375744;0;0.41276243590857953
728832675024370;0;0.39047759192471876
728872037977280;0;0.36118797575559786
728909237103000;0;0.3140841237050896
728911544160208;0;0.18196460658582653
